ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Is_Years_in_current_job,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
5452,Home Mortgage,1.2804832137624869,10+ years,-0.11095342154390785,-0.879492774313631,0.08811723647648163,-0.2547138700668202,-0.3409788778582933,1.6280862644837408,0.0,medical bills,Short Term,-1.0094195270731081,0.2507270370584059,31696.0,-0.14341929369995826,1,0,1.1640135221007732,1,other,0,1,0,0
5453,Home Mortgage,1.6047987181775207,10+ years,-0.11095342154390785,1.012364195493054,0.9129958447883402,0.6089839847429093,-0.3409788778582933,-0.6234141536496012,0.0,home improvements,Short Term,-1.3140694641363835,1.477720632055967,0.0,-0.442742777034348,0,0,1.1640135221007732,1,other,0,1,0,0
5454,Rent,-0.8595628164918749,2 years,-0.11095342154390785,-0.879492774313631,-0.7535956291478644,0.28200584213809227,-0.3409788778582933,1.6390693696516714,0.0,debt consolidation,Short Term,0.4239983410527414,0.3909966568752338,12833.0,-0.46213544589827477,0,0,-0.9239031094701204,0,other,0,1,0,0
5455,Rent,0.7931972716744278,< 1 year,-0.11095342154390785,0.5393999530413827,0.1386200084139419,-0.4279620595667476,-0.3409788778582933,1.7670004666028725,0.0,educational expenses,Short Term,-0.5630357946505193,-0.34027262815219056,26937.0,2.0388153892849634,0,0,-1.445882267362844,0,other,0,1,0,0
5456,Home Mortgage,1.9087153361335965,10+ years,-0.11095342154390785,-0.879492774313631,0.4079681254137328,-1.414630304407572,-0.3409788778582933,-0.6164556535415925,0.0,debt consolidation,Long Term,1.3553756279739242,-1.2968158208015117,28565.0,-0.7336328099932494,0,1,1.1640135221007732,1,other,0,1,0,0
5457,Own Home,-1.1428891888289645,10+ years,-0.11095342154390785,0.30291783181554705,-0.06339107933590095,-0.8557102500091369,-0.3409788778582933,-0.6098361338819537,0.0,debt consolidation,Long Term,0.0688331356401304,-0.4575951730350707,12897.0,-0.7481773116411945,1,1,1.1640135221007732,0,other,0,1,0,0
5458,Home Mortgage,1.6317803597414338,6 years,-0.11095342154390785,-0.6430106530877954,-0.5852530560229953,0.921911540235989,-0.3409788778582933,-0.6175925073777827,0.0,debt consolidation,Long Term,1.756827462191103,2.6817671521195803,26676.0,-0.6221249640256705,0,1,0.12005520631532639,1,other,0,1,0,0
5459,Home Mortgage,-0.7359433544459444,10+ years,-0.11095342154390785,-0.6430106530877954,1.8220457396626333,0.23031748321572862,-0.3409788778582933,-0.6166891220320394,0.0,debt consolidation,Short Term,-0.3529396575644198,-0.6086634163502269,3635.0,1.8232760603862195,1,0,1.1640135221007732,1,other,0,1,0,0
5460,Home Mortgage,-1.3010666705079044,10+ years,-0.11095342154390785,1.4853284379447251,-0.43374474021061293,-0.11827694725329949,1.6647792271904904,-0.6081458218947546,1.0,other,Short Term,-0.25889877513952947,-0.3673816725594524,12678.0,-0.5348579541380001,0,0,1.1640135221007732,1,other,0,1,0,0
5461,Home Mortgage,-0.3557524199708095,10+ years,-0.11095342154390785,0.5393999530413827,0.7109847570384973,-0.6198384030202451,-0.3409788778582933,-0.6117528315412352,0.0,debt consolidation,Long Term,0.6520446585776856,-0.3776178677505762,11486.0,-0.5106171180580917,0,1,1.1640135221007732,1,other,0,1,0,0
5462,Rent,-0.20362188774874662,10+ years,-0.11095342154390785,0.7758820742672183,-0.602087313335482,-0.0632825678340565,-0.3409788778582933,1.7851353688692806,0.0,medical bills,Short Term,-0.4665112394605058,0.8375647327956882,25185.0,-0.6948474722653959,0,0,1.1640135221007732,0,other,0,1,0,0
5463,Home Mortgage,-0.029293692963464547,7 years,-0.11095342154390785,-0.6430106530877954,1.5863661372878168,0.18848360846675533,-0.3409788778582933,-0.6309198081340504,0.0,debt consolidation,Short Term,2.008129988334928,0.47108644782116915,12446.0,-0.5978841279457621,0,0,0.3810447852616881,1,other,0,1,0,0
5464,Rent,0.47187594714921793,< 1 year,-0.11095342154390785,1.4853284379447251,-0.6525900852729429,0.303685707319551,-0.3409788778582933,-0.6189000886749544,0.0,debt consolidation,Short Term,0.0736875869537802,0.4491517438401897,21336.0,-0.4185019409544396,0,0,-1.445882267362844,0,other,0,1,0,0
5465,Rent,-0.5604167046224311,2 years,-0.11095342154390785,-0.879492774313631,-1.241789091209985,-0.5874775485411761,-0.3409788778582933,-0.615527700022171,0.0,debt consolidation,Short Term,-1.0047908641926513,-0.48256698987495505,9344.0,2.0070214544857463,0,0,-0.9239031094701204,0,other,0,1,0,0
5466,Rent,1.3477650944282444,5 years,-0.11095342154390785,0.06643571058971146,-1.1576178046475503,1.4831720968985058,-0.3409788778582933,-0.6173244583966542,0.0,debt consolidation,Short Term,0.8420456251096069,-1.2985438760750003,26571.0,-0.6124286295937071,0,0,-0.14093437263103534,0,other,0,1,0,0
5467,Home Mortgage,0.4647272009893447,10+ years,-0.11095342154390785,-0.4065285318619598,-0.43374474021061293,-0.5036826444087341,-0.3409788778582933,1.7134258667656375,0.0,debt consolidation,Short Term,-0.0761230384697846,0.11844389920388332,16879.0,1.6916098250544194,0,0,1.1640135221007732,1,other,0,1,0,0
5468,Home Mortgage,0.994783987841053,10+ years,-0.11095342154390785,2.4312569228480676,1.923051283537555,-1.4151948160307732,-0.3409788778582933,-0.6204083729598154,0.0,debt consolidation,Short Term,0.2925894729344073,-1.2974335016550471,25711.0,-0.46213544589827477,0,0,1.1640135221007732,1,other,0,1,0,0
5469,Rent,0.6577622352001762,1 year,-0.11095342154390785,1.7218105591705608,2.2092336578498326,0.8761994491349072,-0.3409788778582933,-0.6204686142729359,0.0,debt consolidation,Long Term,-0.7202974383694536,0.3830101749129284,18781.0,-0.47667994754621984,0,1,-1.1848926884164823,0,other,0,1,0,0
5470,Rent,-0.2071046244612517,10+ years,-0.11095342154390785,2.904221165299739,-0.3327391963356915,0.6271035201584979,-0.3409788778582933,-0.5964192502669831,0.0,debt consolidation,Short Term,-0.07533277895360906,0.09110988347373963,15201.0,-0.5009207836261284,0,0,1.1640135221007732,0,other,0,1,0,0
5471,Rent,-0.8028056896276436,10+ years,-0.11095342154390785,-0.879492774313631,-0.3327391963356915,-0.28980854918753945,-0.3409788778582933,-0.6136695292005167,0.0,debt consolidation,Long Term,-0.24580304601433464,-0.660856763258814,3127.0,-0.7675699805051213,0,1,1.1640135221007732,0,other,0,1,0,0
5472,Rent,0.015905340635090474,1 year,-0.11095342154390785,-1.3524570167653023,-1.0734465180851158,-1.1361497963886524,-0.3409788778582933,-0.6159243882359702,0.0,debt consolidation,Short Term,-0.5226196651089698,-0.929809979764055,11089.0,-0.4039574393064945,0,0,-1.1848926884164823,0,other,0,1,0,0
5473,Home Mortgage,-1.005722942921072,10+ years,-0.11095342154390785,1.7218105591705608,0.1386200084139419,0.26490354379846637,-0.3409788778582933,1.81040178678564,0.0,debt consolidation,Long Term,0.4972666876238745,0.22496782058843506,11064.0,-0.7336328099932494,0,1,1.1640135221007732,1,other,0,1,0,0
5474,Rent,-0.7923574794901284,7 years,-0.11095342154390785,-0.6430106530877954,-0.7030928572104035,-0.7785273868704538,-0.3409788778582933,-0.6161519219211284,0.0,debt consolidation,Long Term,-0.3102656436909401,-0.4305986142892498,10304.0,-0.7433291444252128,0,1,0.3810447852616881,0,other,0,1,0,0
5475,Home Mortgage,-0.3984637844890037,8 years,-0.11095342154390785,0.5393999530413827,0.6604819851010365,0.6869297756885646,-0.3409788778582933,-0.6098361338819537,0.0,debt consolidation,Long Term,0.7720512108197726,-0.6204744108015237,14692.0,-0.4960726164101466,1,1,0.6420343642080498,1,other,0,1,0,0
5476,Home Mortgage,1.6043394561934543,10+ years,-0.11095342154390785,1.4853284379447251,-0.2654021670857438,1.6456121424663277,-0.3409788778582933,1.7005036727151468,0.0,debt consolidation,Short Term,-0.8176122530756427,2.0065157264897344,25991.0,-0.4136537737384579,0,0,1.1640135221007732,1,other,0,1,0,0
5477,Own Home,-0.7584486363332108,7 years,-0.11095342154390785,-0.17004641063612416,-0.2317336524607701,0.22237031855976863,-0.3409788778582933,-0.6136695292005167,0.0,debt consolidation,Short Term,0.9048148095372648,0.26175063187961606,7955.0,-0.9954338396562606,1,0,0.3810447852616881,0,other,0,1,0,0
5478,Home Mortgage,2.571813097461763,10+ years,-0.11095342154390785,-0.4065285318619598,1.0308356459757484,-0.9022488462344386,-0.3409788778582933,0.7304630211832086,0.0,debt consolidation,Short Term,-1.3138026261834526,-0.8273355421913764,10649.0,-0.4475909442503297,0,0,1.1640135221007732,1,other,0,1,0,0
5479,Rent,1.9825034282402978,10+ years,-0.11095342154390785,0.30291783181554705,0.08811723647648163,-0.07256485615221775,-0.3409788778582933,-0.6211975923508252,0.0,other,Long Term,-0.6123705673031928,0.17772384278324843,34117.0,-0.8305961543128833,1,1,1.1640135221007732,0,other,0,1,0,0
5480,Home Mortgage,-0.339448619536445,10+ years,-0.11095342154390785,0.5393999530413827,-0.4842475121480738,-0.21427869629729593,-0.3409788778582933,-0.6174600221421046,0.0,debt consolidation,Long Term,1.2866230500666516,0.6201299492303889,16169.0,0.08951509951845386,1,1,1.1640135221007732,1,other,0,1,0,0
5481,Rent,-0.9810376112774919,1 year,-0.11095342154390785,-0.6430106530877954,-1.2754576058349587,-0.3697888142851206,-0.3409788778582933,-0.6162943175087531,0.0,debt consolidation,Short Term,-0.6200473740317554,-0.45422060319184304,13043.0,0.0025175717970697484,1,0,-1.1848926884164823,0,other,0,1,0,0
5482,Rent,-1.3712954822380894,10+ years,-0.11095342154390785,1.012364195493054,-0.6357558279604558,-0.931748721437362,-0.3409788778582933,0.9540289182996323,0.0,debt consolidation,Short Term,-1.3133634008712514,-0.8770542045482633,2626.0,-0.4863762819781832,0,0,1.1640135221007732,0,other,0,1,0,0
5483,Rent,-1.0670344177939637,10+ years,-0.11095342154390785,0.30291783181554705,-0.19806513783579638,-0.4321581625050944,-0.3409788778582933,1.7507165263083664,0.0,debt consolidation,Long Term,0.38279195199501637,0.22969221836895373,8389.0,-0.6948474722653959,1,1,1.1640135221007732,0,other,0,1,0,0
5484,Rent,0.45094125504218185,6 years,7.253211725175639,-1.3524570167653023,-0.09705959396087466,0.0028378421035304443,3.6705373322392743,2.1632805995020132,0.0,debt consolidation,Long Term,0.9104595203670901,0.6404898539511955,5677.0,-0.723936475561286,0,1,0.12005520631532639,0,other,0,1,0,0
5485,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,1.012364195493054,1.165509704475644,0.08097436500092886,-0.3409788778582933,1.6895628209184226,0.0,home improvements,Short Term,-1.1932113116922214,0.9888579474337263,38226.0,-0.723936475561286,0,0,1.1640135221007732,1,other,0,1,0,0
5486,Home Mortgage,2.808409562920075,1 year,-0.11095342154390785,-0.879492774313631,-0.2654021670857438,-0.6661226899765559,-0.3409788778582933,-0.6209664750479551,0.0,home improvements,Long Term,1.2583994959175246,-0.22767448104982912,36526.0,-0.024614579799238888,1,1,-1.1848926884164823,1,other,0,1,0,0
5487,Rent,-0.830782398823701,3 years,-0.11095342154390785,-1.3524570167653023,-2.0498334422093567,-1.1200647351249893,-0.3409788778582933,-0.6135378758731532,0.0,other,Short Term,-1.074898172699082,-1.1490445339124091,816.0,-0.47667994754621984,0,0,-0.6629135305237588,0,other,0,1,0,0
5488,Rent,0.04464234574713313,5 years,-0.11095342154390785,-0.17004641063612416,-0.02972256471092724,-0.2945132706638678,-0.3409788778582933,-0.6171809847651051,0.0,debt consolidation,Long Term,-0.04417397517297312,0.6131558382210518,15117.0,1.957079565400311,0,1,-0.14093437263103534,0,other,0,1,0,0
5489,Home Mortgage,-1.1711338008490606,6 years,-0.11095342154390785,-0.6430106530877954,-0.4000762255856392,0.6802541573775582,-0.3409788778582933,-0.6161372704692448,0.0,debt consolidation,Short Term,-0.846851855174138,0.6843592619131544,12257.0,-0.4039574393064945,1,0,0.12005520631532639,1,other,0,1,0,0
5490,Home Mortgage,-0.07146925183358109,10+ years,-0.11095342154390785,-0.17004641063612416,0.003945949914047066,-0.41442009099299176,1.6647792271904904,-0.6040860409041091,1.0,debt consolidation,Short Term,-0.13245725255144158,-0.09437897224233831,13027.0,-0.4039574393064945,0,0,1.1640135221007732,1,other,0,1,0,0
5491,Home Mortgage,-0.7136323210547112,< 1 year,-0.11095342154390785,0.06643571058971146,-0.7704298864603513,-0.2416805200310459,-0.3409788778582933,0.8180344207154442,0.0,debt consolidation,Short Term,-1.3137542614445965,0.3534264459539663,22154.0,-0.47183178033023815,0,0,-1.445882267362844,1,other,0,1,0,0
5492,Home Mortgage,0.07048097307500534,10+ years,-0.11095342154390785,-0.6430106530877954,-0.21489939514828293,-0.5205306334793693,-0.3409788778582933,-0.6177110161749421,0.0,debt consolidation,Short Term,0.8971380028087023,-0.26850677615288326,17588.0,-0.39426110487453114,0,0,1.1640135221007732,1,other,0,1,0,0
5493,Home Mortgage,1.8209630482300816,5 years,-0.11095342154390785,-0.17004641063612416,1.552697622662843,-1.2025880929124777,1.6647792271904904,-0.6100279155824306,1.0,home improvements,Short Term,0.17258292069232034,-1.0575936911609407,39229.0,1.1839869253300768,0,0,-0.14093437263103534,1,other,0,1,0,0
5494,Home Mortgage,-1.1865573491472976,< 1 year,-0.11095342154390785,-0.879492774313631,0.003945949914047066,-0.6191390525305206,-0.3409788778582933,1.666120836454692,0.0,debt consolidation,Long Term,0.2523991318260508,-0.5634441804509769,9543.0,-0.6415176328895973,1,1,-1.445882267362844,1,other,0,1,0,0
5495,Rent,-1.148629963629797,4 years,-0.11095342154390785,-1.588939137991138,-0.602087313335482,-1.1412995590857145,-0.3409788778582933,-0.6153724250273392,0.0,other,Short Term,-1.1897115909777298,-0.8699676078774853,7244.0,-0.8451406559608283,0,0,-0.4019239515773971,0,other,0,1,0,0
5496,Rent,-1.0848308196765446,1 year,-0.11095342154390785,0.06643571058971146,-1.37646314970988,-1.0140813472731072,-0.3409788778582933,1.8601266732404824,0.0,debt consolidation,Short Term,-0.8408684616945231,-0.7578194034208876,11101.0,-0.4475909442503297,1,0,-1.1848926884164823,0,other,0,1,0,0
5497,Rent,-0.6364787599455045,< 1 year,-0.11095342154390785,-1.1159748955394666,-2.2350102726467127,-0.9989499457681594,-0.3409788778582933,-0.6149523194515639,0.0,debt consolidation,Short Term,-0.9282485853402195,-0.7581568604052104,9676.0,2.057304822594925,0,0,-1.445882267362844,0,other,0,1,0,0
5498,Home Mortgage,-0.5194793172905541,1 year,-0.11095342154390785,0.5393999530413827,-0.7199271145228904,0.35454756111769486,-0.3409788778582933,-0.6079194362226721,0.0,debt consolidation,Long Term,0.08655752764578199,0.07131240706013763,13754.0,0.07081864569984084,1,1,-1.1848926884164823,1,other,0,1,0,0
5499,Home Mortgage,-0.49163787725103847,10+ years,-0.11095342154390785,0.5393999530413827,0.34063109616378534,-1.4158180065983026,-0.3409788778582933,-0.6165839544593783,0.0,debt consolidation,Long Term,0.8393361639112907,0.7950451527710203,8572.0,2.0381018192398703,1,1,1.1640135221007732,1,other,0,1,0,0
5500,Home Mortgage,-0.4102132369147077,10+ years,-0.11095342154390785,1.4853284379447251,-1.5448057228347492,0.07874915889726007,-0.3409788778582933,-0.6179447821394884,0.0,debt consolidation,Long Term,0.8016294955680574,0.6331782859575357,19819.0,-0.6706066361854874,1,1,1.1640135221007732,1,other,0,1,0,0
5501,Rent,-0.2355788674733812,6 years,-0.11095342154390785,0.7758820742672183,0.6604819851010365,-0.8326952611654769,-0.3409788778582933,1.7863250062526985,0.0,debt consolidation,Short Term,-0.9178623174133409,-0.7525325773331643,12508.0,-0.46213544589827477,0,0,0.12005520631532639,0,other,0,1,0,0
5502,Home Mortgage,-1.4198624370531328,10+ years,-0.11095342154390785,0.30291783181554705,2.4112447455996753,-0.5172881902997376,-0.3409788778582933,1.6211548491933692,0.0,debt consolidation,Short Term,-0.7852116129124451,-0.7860533044425586,9649.0,-0.6851511378334325,1,0,1.1640135221007732,1,other,0,1,0,0
5503,Home Mortgage,1.7911442682125458,4 years,-0.11095342154390785,-0.17004641063612416,1.6537031665377642,0.3785162097200701,-0.3409788778582933,1.5417276966412132,0.0,debt consolidation,Short Term,0.4171117938403545,0.6589375024275065,12443.0,-0.42335010817042124,0,0,-0.4019239515773971,1,other,0,1,0,0
5504,Home Mortgage,0.3676617485981042,7 years,-0.11095342154390785,0.30291783181554705,0.7109847570384973,1.1370571818021373,-0.3409788778582933,1.610945133488508,0.0,debt consolidation,Long Term,-0.2952507128836047,-0.06243304439311688,9562.0,-0.583339626297817,0,1,0.3810447852616881,1,other,0,1,0,0
5505,Home Mortgage,-0.5833932767398232,10+ years,-0.11095342154390785,-0.4065285318619598,-0.3664077109606652,-0.8714774246865615,-0.3409788778582933,-0.6155551418821809,0.0,home improvements,Short Term,-1.3136520666103202,-0.5268863404826777,4790.0,-0.47183178033023815,0,0,1.1640135221007732,1,other,0,1,0,0
5506,Own Home,-1.8324710579049717,Unknown,-0.11095342154390785,0.7758820742672183,-1.780485325209566,0.8496241305253771,-0.3409788778582933,1.8440718328233627,0.0,home improvements,Short Term,-0.8685275447606673,-1.2336337513159814,436.0,-0.47183178033023815,0,0,-1.7068718463092056,0,other,0,1,0,0
5507,Home Mortgage,-0.24541472829880764,10+ years,-0.11095342154390785,-1.588939137991138,1.0308356459757484,-1.243404730585488,-0.3409788778582933,-0.6153936010453064,0.0,debt consolidation,Short Term,-0.8587057479167712,-1.0668175153990962,950.0,-0.4281982753864029,0,0,1.1640135221007732,1,other,0,1,0,0
5508,Home Mortgage,0.04089072115147176,5 years,-0.11095342154390785,0.5393999530413827,-1.1071150327100896,0.5716640995185213,-0.3409788778582933,-0.6172681482924817,0.0,debt consolidation,Short Term,0.7002504890643941,0.6870589177877365,17485.0,2.133941293556802,1,0,-0.14093437263103534,1,other,0,1,0,0
5509,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,-0.4065285318619598,-0.5684187987105084,-0.3458201656827453,-0.3409788778582933,1.731357944186014,0.0,debt consolidation,Short Term,-0.7450212718040886,-0.7422963821420405,13357.0,-0.39426110487453114,0,0,1.1640135221007732,1,other,0,1,0,0
5510,Home Mortgage,-0.5223497046909703,10+ years,-0.11095342154390785,0.30291783181554705,-0.3495734536481784,1.5756135161766325,-0.3409788778582933,-0.6200837424505833,0.0,debt consolidation,Long Term,1.45020676991499,1.0195665330070975,31872.0,-0.6415176328895973,0,1,1.1640135221007732,1,other,0,1,0,0
5511,Home Mortgage,1.5034931788588288,10+ years,-0.11095342154390785,0.30291783181554705,1.165509704475644,-0.4717668311503989,-0.3409788778582933,-0.6366699011118948,0.0,debt consolidation,Short Term,-0.12692543593821276,0.15803885203108733,21069.0,-0.442742777034348,0,0,1.1640135221007732,1,other,0,1,0,0
5512,Rent,-0.5892664120879749,10+ years,-0.11095342154390785,0.7758820742672183,0.34063109616378534,-0.18045556352153028,-0.3409788778582933,1.7497397333387021,0.0,debt consolidation,Short Term,-0.30258883696237765,-0.002703158167988083,8867.0,2.121047583088328,0,0,1.1640135221007732,0,other,0,1,0,0
5513,Home Mortgage,1.1197797911711806,10+ years,-0.11095342154390785,0.06643571058971146,1.8557142542876075,-0.119167029694767,1.6647792271904904,-0.6082701692397946,1.0,debt consolidation,Short Term,-1.314766122479145,-0.4322858992108636,29448.0,-0.46213544589827477,0,0,1.1640135221007732,1,other,0,1,0,0
5514,Rent,0.5495294942884796,6 years,-0.11095342154390785,-0.4065285318619598,-1.1407835473350632,-0.9911935130639425,-0.3409788778582933,-0.6172347373670375,0.0,debt consolidation,Short Term,-0.6995249025156963,-0.6021392479866535,16643.0,-0.5106171180580917,0,0,0.12005520631532639,0,other,0,1,0,0
5515,Rent,-0.8596010883238805,2 years,-0.11095342154390785,-0.4065285318619598,-1.0902807753976027,-0.2692094983992912,-0.3409788778582933,-0.6021693432448276,0.0,moving,Short Term,-1.3136887441492857,-0.655232480186768,13394.0,-0.8015071510169931,0,0,-0.9239031094701204,0,other,0,1,0,0
5516,Rent,-0.8499183148264762,5 years,-0.11095342154390785,-1.1159748955394666,-0.9387724595852204,-0.19145443940537887,-0.3409788778582933,1.6728126165764867,0.0,debt consolidation,Short Term,-0.043609504089990585,-0.3332985171428535,3456.0,-0.46698361311425646,0,0,-0.14093437263103534,0,other,0,1,0,0
5517,Home Mortgage,-0.1793192744252221,3 years,-0.11095342154390785,-0.879492774313631,0.30696258153881106,-0.6504826699336267,-0.3409788778582933,-0.6163959544821361,0.0,business loan,Short Term,1.1544239224321418,-1.053094264703304,6934.0,-0.583339626297817,1,0,-0.6629135305237588,1,business loan,1,0,0,0
5518,Home Mortgage,1.0715955546761926,10+ years,-0.11095342154390785,-0.6430106530877954,1.014001388663262,0.32409402615605626,-0.3409788778582933,-0.6177798178107041,0.0,debt consolidation,Long Term,1.1196525037204177,0.5932458761460089,15994.0,-0.442742777034348,0,1,1.1640135221007732,1,other,0,1,0,0
5519,Rent,-1.1312928237312827,4 years,-0.11095342154390785,-0.17004641063612416,-1.3596288923973932,-0.9533650093015731,-0.3409788778582933,-0.6158974884053519,0.0,debt consolidation,Short Term,-0.6425133231344603,-0.7224989057284386,9007.0,-0.5687951246498719,0,0,-0.4019239515773971,0,other,0,1,0,0
5520,Home Mortgage,-0.34231900693686124,8 years,-0.11095342154390785,0.06643571058971146,0.003945949914047066,-0.3115519916862459,1.6647792271904904,-0.6037808000880633,0.0,debt consolidation,Short Term,-0.7511175595003,0.1961714912595594,13236.0,-0.5300097869220185,0,0,0.6420343642080498,1,other,0,1,0,0
5521,Rent,1.0526509978334453,4 years,-0.11095342154390785,1.012364195493054,-0.3664077109606652,1.5591469910094833,-0.3409788778582933,-0.6188953143551092,0.0,other,Short Term,0.8991700987074395,1.2017933045413889,23790.0,-0.46698361311425646,0,0,-0.4019239515773971,0,other,0,1,0,0
5522,Rent,-1.721597560584892,10+ years,-0.11095342154390785,-0.17004641063612416,0.30696258153881106,1.3165995257095848,-0.3409788778582933,-0.6165489658582453,0.0,debt consolidation,Short Term,-1.3140672077708497,0.5716486291493521,10163.0,-0.4475909442503297,0,0,1.1640135221007732,0,other,0,1,0,0
5523,Home Mortgage,0.5871889769819413,10+ years,-0.11095342154390785,2.4312569228480676,-0.43374474021061293,-1.4301719279730265,-0.3409788778582933,0.8531093914383948,0.0,other,Long Term,-1.3138293435829727,-1.2966868514352847,12555.0,-0.5009207836261284,0,1,1.1640135221007732,1,other,0,1,0,0
5524,Rent,-0.033618409980091746,< 1 year,-0.11095342154390785,1.4853284379447251,-0.4000762255856392,-0.25312443713562827,-0.3409788778582933,-0.600252645585546,0.0,debt consolidation,Short Term,-1.31353967238157,0.2734491406694718,16666.0,-0.48152811476220153,0,0,-1.445882267362844,0,other,0,1,0,0
5525,Home Mortgage,-0.5391200641984507,10+ years,-0.11095342154390785,2.4312569228480676,0.5258079266011411,-0.0012946835175687396,-0.3409788778582933,1.8802601207380716,0.0,debt consolidation,Short Term,-0.275720013412409,-0.511025862219508,12598.0,2.3638201663541056,0,0,1.1640135221007732,1,other,0,1,0,0
5526,Home Mortgage,1.3313464784978633,8 years,-0.11095342154390785,-0.4065285318619598,1.3675207922254868,2.5300997800160485,-0.3409788778582933,1.436488561420977,0.0,debt consolidation,Short Term,1.8541422768972922,-0.390666204477723,38267.0,-0.4281982753864029,0,0,0.6420343642080498,1,other,0,1,0,0
5527,Home Mortgage,-0.4680419750750943,6 years,-0.11095342154390785,-0.6430106530877954,-0.012888307398440086,-0.7454671819016603,-0.3409788778582933,-0.6177554308386962,0.0,debt consolidation,Short Term,-1.3138032965822801,-0.43307329884095,16607.0,-0.4088056065224762,0,0,0.12005520631532639,1,other,0,1,0,0
5528,Rent,-0.541868339013801,2 years,-0.11095342154390785,0.06643571058971146,-0.46741325483558666,-0.6734976587772867,1.6647792271904904,1.5762541843220002,1.0,other,Long Term,-0.13019936821951145,-0.7548947762234236,5167.0,-1.087549016759913,1,1,-0.9239031094701204,0,other,0,1,0,0
5529,Rent,2.160620534394129,5 years,-0.11095342154390785,-0.17004641063612416,-0.5010817694605606,1.0814906065276653,1.6647792271904904,-0.6081880017950586,1.0,debt consolidation,Long Term,2.575084744082586,-0.21338880204683222,38741.0,-0.9663448363603706,0,1,-0.14093437263103534,0,other,0,1,0,0
5530,Home Mortgage,0.256252445629947,10+ years,-0.11095342154390785,0.30291783181554705,1.8388799969751204,0.4859618758686489,-0.3409788778582933,-0.6195038381120911,0.0,other,Short Term,-0.3239258438991175,1.0561243729753969,21018.0,-0.47183178033023815,0,0,1.1640135221007732,1,other,0,1,0,0
5531,Home Mortgage,-0.6315009695708,7 years,-0.11095342154390785,1.2488463167188895,-0.602087313335482,-0.2636146944814954,-0.3409788778582933,1.857538237905021,0.0,debt consolidation,Short Term,-0.3256192571480651,-0.16580736725732284,20365.0,-0.5978841279457621,0,0,0.3810447852616881,1,other,0,1,0,0
5532,Own Home,0.812112533678561,10+ years,-0.11095342154390785,-0.879492774313631,1.771542967725173,-0.6408189177119794,-0.3409788778582933,-0.6290031104747688,0.0,home improvements,Short Term,-1.3140157087698394,-0.4335232414867137,11410.0,-0.4475909442503297,0,0,1.1640135221007732,0,other,0,1,0,0
5533,Home Mortgage,-0.7539708319885613,10+ years,-0.11095342154390785,0.5393999530413827,-0.2654021670857438,0.6138794381709806,-0.3409788778582933,-0.6176738009000444,0.0,debt consolidation,Long Term,0.8205957239562706,1.3406006107594848,18585.0,-0.5009207836261284,1,1,1.1640135221007732,1,other,0,1,0,0
5534,Rent,-1.3132139437202144,1 year,-0.11095342154390785,0.06643571058971146,-1.1239492900225763,-0.2699724262062634,-0.3409788778582933,-0.6079194362226721,0.0,medical bills,Short Term,-0.7368928882091401,-1.2367833498363272,2087.0,2.1963808658544566,1,0,-1.1848926884164823,0,other,0,1,0,0
5535,Own Home,-0.6398825007800156,6 years,-0.11095342154390785,-0.4065285318619598,1.485360593412895,1.5444606307252693,-0.3409788778582933,-0.6180175644051835,0.0,debt consolidation,Long Term,0.6859129235566377,1.7188898901853007,18071.0,-0.47183178033023815,0,1,0.12005520631532639,0,other,0,1,0,0
5536,Home Mortgage,0.9379503173128106,< 1 year,-0.11095342154390785,-0.6430106530877954,-0.9556067168977072,-0.7884454483610918,-0.3409788778582933,-0.6180555679977415,0.0,debt consolidation,Short Term,0.8239825504541658,-0.4598448862638891,21604.0,-0.4136537737384579,0,0,-1.445882267362844,1,other,0,1,0,0
5537,Home Mortgage,-1.3530780902034474,6 years,-0.11095342154390785,-0.6430106530877954,-0.972440974210194,-0.4183618846623479,-0.3409788778582933,1.7390241496920082,0.0,debt consolidation,Short Term,-1.0443038400014286,-0.7413964968505131,3700.0,-0.7530254788571762,0,0,0.12005520631532639,1,other,0,1,0,0
5538,Rent,0.746399798125031,< 1 year,-0.11095342154390785,-0.879492774313631,-2.016164927584383,-0.4618487696597609,-0.3409788778582933,1.7747306890784404,0.0,debt consolidation,Long Term,0.37545382791624343,-0.297190619820318,15727.0,-0.6075804623777254,0,1,-1.445882267362844,0,other,0,1,0,0
5539,Home Mortgage,0.6394300276695176,5 years,-0.11095342154390785,0.5393999530413827,1.485360593412895,0.5791026456364997,-0.3409788778582933,-0.6231936128114991,0.0,debt consolidation,Long Term,-1.3140403634032674,-0.5389223062568562,37238.0,-0.4912244491941649,0,1,-0.14093437263103534,1,other,0,1,0,0
